Player,Hall of Fame,Prediction,Prediction Correct,Prediction Confidence
Pink Hawley,0,0,1,7.639616939059124e-09
Babe Adams,0,1,0,0.6213189959526062
Hal Newhouser,1,1,1,0.9208303093910217
Theodore Breitenstein,0,0,1,4.104714753339067e-05
Dazzy Vance,1,1,1,0.9314485788345337
Red Donahue,0,0,1,3.9272515550692333e-07
Bill Donovan,0,0,1,0.4635058641433716
Ed Walsh,1,1,1,0.9740322232246399
Mark Langston,0,0,1,0.0012792127672582865
Rube Waddell,1,1,1,0.8932945728302002
Bump Hadley,0,0,1,0.00011677026486722752
George Bradley,0,0,1,8.642658212920651e-05
Bob Shawkey,0,0,1,0.4037269651889801
Camilo Pascual,0,0,1,0.032515835016965866
Fernando Valenzuela,0,0,1,0.008042956702411175
Guy Hecker,0,0,1,0.0004017088795080781
David Cone,0,0,1,0.04071052744984627
Jack Chesbro,1,0,0,0.06839017570018768
Dave Stieb,0,0,1,0.1986028552055359
Jack Stivetts,0,0,1,0.0036149912048131227
Al Spalding,0,0,1,1.0828209269675426e-05
Ken Holtzman,0,0,1,0.009189869277179241
Bill Lee (leebi02),0,0,1,0.00046449265209957957
Bob Lemon,1,0,0,0.3280264139175415
John Lackey,0,0,1,0.0002875259961001575
Javier Vázquez,0,0,1,0.0002046922454610467
Steve Rogers,0,0,1,0.007636205293238163
Frank Viola,0,0,1,0.0051755779422819614
Mike Moore,0,0,1,5.184019300941145e-06
Bob Caruthers,0,0,1,0.05441297963261604
Pedro Martínez,1,1,1,0.958714485168457
Tommy Bridges,0,1,0,0.6582129001617432
Slim Sallee,0,0,1,0.005027873907238245
Howard Ehmke,0,0,1,0.00021346702123992145
Frank Dwyer,0,0,1,3.605378395832304e-08
Mike Cuellar,0,0,1,0.20200657844543457
Mark Baldwin,0,0,1,3.6116759360993456e-07
Dwight Gooden,0,0,1,0.0722484216094017
Bob Forsch,0,0,1,4.151101620664122e-06
Bill Doak,0,0,1,0.014068123884499073
Lon Warneke,0,0,1,0.16251079738140106
Earl Moore,0,0,1,0.003910053055733442
Mike Morgan,0,0,1,1.4901459621796675e-08
Mike Flanagan,0,0,1,0.006518800277262926
Jesse Tannehill,0,0,1,0.04776250198483467
Red Ehret,0,0,1,5.039557104957737e-10
Roy Halladay,1,1,1,0.5070497393608093
Bert Cunningham,0,0,1,4.608894244029216e-08
A.J. Burnett,0,0,1,0.0001604357676114887
Dave McNally,0,0,1,0.04118433594703674
Hippo Vaughn,0,0,1,0.25608545541763306
Félix Hernández,0,0,1,0.009354167617857456
Dizzy Trout,0,0,1,0.010185752995312214
Tom Candiotti,0,0,1,1.4239558367989957e-05
Guy Bush,0,0,1,0.0030988892540335655
Kevin Millwood,0,0,1,4.170707688899711e-05
Claude Passeau,0,0,1,0.0006731227622367442
Bill Sherdel,0,0,1,0.00031601538648828864
Bob Knepper,0,0,1,1.3688433000424993e-06
Art Nehf,0,0,1,0.006408792920410633
Danny MacFayden,0,0,1,1.5504903103646939e-06
Rick Sutcliffe,0,0,1,1.4496038602374028e-05
Wilbur Wood,0,0,1,0.04660140350461006
Jim Slaton,0,0,1,1.4289428690972272e-05
Virgil Trucks,0,0,1,0.11003834754228592
Urban Shocker,0,0,1,0.2783050835132599
Ed Morris,0,0,1,0.003446744056418538
Vern Law,0,0,1,7.552323950221762e-05
Derek Lowe,0,0,1,0.0005184189067222178
Mel Stottlemyre,0,0,1,0.002572255674749613
Sam Leever,0,0,1,0.23783451318740845
Burt Hooton,0,0,1,0.0020601327996701
John Burkett,0,0,1,1.0424530955788214e-05
Tom Hughes,0,0,1,5.179357322049327e-05
Rube Walberg,0,0,1,0.0009011946385726333
Sadie McMahon,0,0,1,2.188859616580885e-05
Ed Reulbach,0,0,1,0.27676400542259216
Dave Stewart,0,0,1,4.431586785358377e-05
Jack Taylor (tayloja02),0,0,1,8.771334978519008e-05
Wes Ferrell,0,0,1,0.0021188503596931696
Rudy May,0,0,1,0.01847812533378601
James Shields,0,0,1,9.58992245614354e-07
Willis Hudlin,0,0,1,7.864463782425446e-07
Deacon Phillippe,0,0,1,0.08825336396694183
Jouett Meekin,0,0,1,1.2603186405613087e-07
Kevin Appier,0,0,1,0.006639895960688591
Rick Rhoden,0,0,1,9.681866686150897e-06
Jimmy Key,0,0,1,0.021364782005548477
Bob Buhl,0,0,1,0.0001499806239735335
Barry Zito,0,0,1,1.7547937432027538e-06
Terry Mulholland,0,0,1,7.119778100417307e-09
Jesse Barnes,0,0,1,5.407130174717167e-06
Joe Coleman (colemjo05),0,0,1,0.00374801573343575
Harry Howell,0,0,1,4.4231685023987666e-05
Bret Saberhagen,0,0,1,0.28150612115859985
Scott Sanderson,0,0,1,2.169911385863088e-05
Bill Gullickson,0,0,1,1.669795165071264e-05
Eddie Rommel,0,0,1,0.005773357581347227
Paul Splittorff,0,0,1,0.0024237828329205513
Jeff Suppan,0,0,1,2.842536969693832e-11
Red Lucas,0,0,1,2.2638319933321327e-05
Pretzels Getzien,0,0,1,4.968935627402971e-07
Doug Drabek,0,0,1,0.0002812022576108575
Kyle Lohse,0,0,1,7.411113500666033e-08
Stan Bahnsen,0,0,1,0.00032226837356574833
John Candelaria,0,0,1,0.02814362570643425
Ice Box Chamberlain,0,0,1,1.753351534716785e-05
Rube Benton,0,0,1,0.003299754811450839
Jim Clancy,0,0,1,5.535806485568173e-05
Frank Killen,0,0,1,7.064635383358109e-07
Andy Benes,0,0,1,1.8326176359551027e-05
Lefty Gomez,1,0,0,0.49221885204315186
Steve Trachsel,0,0,1,1.3663501441385506e-08
Ray Sadecki,0,0,1,0.0001733363897074014
Steve Renko,0,0,1,1.7275020525175933e-08
Sam McDowell,0,0,1,0.08317060768604279
Allie Reynolds,0,0,1,0.005509513430297375
Kevin Gross,0,0,1,5.251426955510397e-07
Win Mercer,0,0,1,1.0428415075924846e-10
Hal Schumacher,0,0,1,0.0009002069709822536
Ned Garver,0,0,1,2.8788761483156122e-05
Ron Reed,0,0,1,0.0011842636158689857
John Ward,1,0,0,0.001574093010276556
Bobby Witt,0,0,1,7.474300692256186e-12
Jim Lonborg,0,0,1,0.0013837607111781836
Brad Radke,0,0,1,3.4202921597170644e-06
Tim Belcher,0,0,1,1.872387542789511e-07
Mudcat Grant,0,0,1,0.00024673857842572033
Eddie Lopat,0,0,1,0.0009997189044952393
Bronson Arroyo,0,0,1,2.3564312723323155e-09
Matt Kilroy,0,0,1,4.301084118196741e-05
Dan Haren,0,0,1,1.4805165847064927e-05
Bruce Hurst,0,0,1,3.3702304790494964e-05
Woodie Fryman,0,0,1,5.622610387945315e-06
Bob Rush,0,0,1,0.0001300526928389445
Mike Caldwell,0,0,1,7.820702739991248e-05
Jeff Pfeffer,0,0,1,0.00824553333222866
Larry Corcoran,0,0,1,0.16665317118167877
Ron Guidry,0,0,1,0.1796097755432129
Al Leiter,0,0,1,7.237997579068178e-06
Kid Gleason,0,0,1,0.00047227245522662997
Floyd Bannister,0,0,1,2.6644952413334977e-06
Ryan Dempster,0,0,1,5.467586561280768e-06
Mike McCormick,0,0,1,1.451553316655918e-06
